Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,07/10/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
St. Vincent and the Grenadines,VCT,"GDP per capita, PPP (constant 2021 international $)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7467.378747,7524.584778,7984.079597,8306.775271,8189.843627,8815.848718,8923.705555,9234.698884,9609.103786,9853.347366,9999.058792,10177.80946,10736.08787,11475.33124,11979.90729,12320.071,13233.40689,13732.36226,13850.39368,13723.78383,13175.72302,13168.89643,13397.9633,13804.1838,14054.7557,14523.5812,15212.61976,15533.22128,16139.06611,16365.32558,15763.70544,16200.89946,16835.02351,17858.24465,18714.19885
"Venezuela, RB",VEN,"GDP per capita, PPP (constant 2021 international $)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
British Virgin Islands,VGB,"GDP per capita, PPP (constant 2021 international $)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,"GDP per capita, PPP (constant 2021 international $)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54299.22987,54086.15479,55883.45455,57838.09771,59911.72245,62332.94454,63057.62631,58895.30569,59272.24569,54443.06869,46422.41512,43563.88649,42853.89866,42739.0835,43502.43369,43277.15465,44205.40713,45632.63647,45055.78293,46893.5497,46479.29967,,
Viet Nam,VNM,"GDP per capita, PPP (constant 2021 international $)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2467.964601,2560.843835,2726.473737,2890.424317,3089.609337,3328.21486,3584.028983,3820.302495,3982.95806,4119.053672,4349.223488,4570.268466,4809.621511,5090.289909,5421.097028,5776.363045,6098.244954,6418.543814,6659.135614,6914.338636,7274.733107,7652.618957,7979.868289,8324.198713,8751.882806,9248.023961,9743.188223,10290.54871,10936.89379,11628.61391,11851.39657,12048.90199,12979.7639,13545.93466,14415.21595
Vanuatu,VUT,"GDP per capita, PPP (constant 2021 international $)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3101.680551,3120.693789,3122.889334,3069.805834,3269.628331,3226.915091,3229.102202,3315.481372,3285.138352,3228.591805,3342.167266,3148.33464,2911.041347,2962.031073,3005.797264,3089.43704,3270.702375,3283.365533,3381.385644,3396.735995,3359.849545,3390.961039,3350.77089,3292.234246,3302.291779,3357.638885,3397.767304,3465.919686,3482.022725,3512.071973,3259.995438,3135.836649,3222.835955,3118.396033,3169.232429
World,WLD,"GDP per capita, PPP (constant 2021 international $)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11218.70607,11126.80166,11088.85184,11080.35038,11202.16492,11375.81087,11622.1569,11905.86799,12030.50145,12292.92535,12708.00644,12841.63617,13024.26817,13331.04942,13838.77592,14291.34907,14845.04453,15422.60206,15655.57212,15356.33729,15944.82299,16373.57205,16673.62725,17005.9182,17379.88669,17746.67391,18110.51551,18588.99457,19062.97028,19424.52687,18698.07098,19751.98589,20281.54154,20785.28158,21267.6849
Samoa,WSM,"GDP per capita, PPP (constant 2021 international $)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3990.926713,3891.629839,3861.888981,3986.45388,3854.039406,4077.990857,4333.512872,4325.138222,4386.51916,4448.319779,4638.594465,4941.115225,5183.454562,5425.443836,5568.347346,5914.889706,6017.477043,6013.276288,6182.763279,6104.127515,6427.311562,6616.771096,6311.960702,6262.32372,6247.904809,6432.359792,6887.305235,6919.015729,6805.045172,7033.521134,6745.306396,6214.016928,5843.771792,6340.60771,6894.889855
Kosovo,XKX,"GDP per capita, PPP (constant 2021 international $)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7098.403019,7481.458898,7877.101999,8359.936215,8431.662327,8828.276833,9150.749973,9824.99106,10434.88883,10856.29021,11188.22446,11774.11785,11137.50286,12362.42102,13022.46274,14240.20303,16380.86859
"Yemen, Rep.",YEM,"GDP per capita, PPP (constant 2021 international $)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Africa,ZAF,"GDP per capita, PPP (constant 2021 international $)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10824.38476,10472.1586,10065.91609,9989.177217,10143.20628,10331.46922,10636.86433,10783.46116,10706.77768,10844.91729,11197.5149,11401.43105,11711.88395,11937.71542,12356.31634,12877.30631,13460.68942,14033.40084,14315.18965,13927.72889,14182.33428,14451.92918,14581.58896,14699.06681,14661.26243,14559.47438,14519.03086,14591.43668,14571.37563,14370.23804,13266.78581,13711.29357,13777.19275,13690.38946,13598.78887
Zambia,ZMB,"GDP per capita, PPP (constant 2021 international $)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2425.111287,2364.86234,2268.498122,2365.629536,2110.583256,2119.956429,2197.195649,2223.457454,2157.573393,2198.18913,2220.565371,2268.969656,2299.332892,2383.876117,2471.720733,2564.47561,2673.461519,2796.352933,2908.143625,3065.844201,3266.507493,3335.643395,3474.552528,3535.22449,3585.577485,3576.925448,3598.17166,3612.505977,3646.959665,3591.564189,3391.595412,3503.034914,3585.123791,3673.484197,3716.037353
Zimbabwe,ZWE,"GDP per capita, PPP (constant 2021 international $)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4013.295898,4126.401997,3649.889072,3634.747632,3965.727862,3935.276958,4271.476566,4304.402881,4342.854756,4238.19186,4071.018795,4102.083474,3701.455163,3036.053357,2828.843352,2642.172286,2519.827374,2395.988843,1949.034894,2176.864511,2563.478351,2875.902061,3301.166232,3319.772086,3352.381349,3366.633713,3345.315023,3453.505739,3572.98134,3294.803892,2987.268413,3184.784602,3323.118318,3442.248887,3450.129708
